deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,OrX,OrY,OrZ,GyX,GyY,GyZ
50,0.49,1.08,0.75,-6.50,-7.23,1.22,28.81,-41.56,80.37,0.15,0.07,-0.07
50,-0.60,-0.05,0.13,-6.57,-7.18,1.10,28.31,-42.13,81.19,-0.10,0.10,0.10
50,-0.36,0.26,0.49,-6.61,-7.15,1.06,27.75,-42.44,81.50,-0.12,-0.05,0.04
50,-0.96,-0.67,-0.07,-6.65,-7.14,0.95,27.12,-42.69,82.31,-0.36,0.15,0.27
50,-0.21,0.09,0.39,-6.67,-7.13,0.90,26.75,-42.81,82.69,-0.03,-0.10,-0.14
50,-0.13,-0.03,0.21,-6.66,-7.13,0.87,26.62,-42.81,83.00,-0.07,0.15,0.08
50,0.11,0.36,0.41,-6.62,-7.17,0.85,26.94,-42.50,83.12,0.22,-0.08,-0.36
50,-0.16,0.12,0.06,-6.58,-7.21,0.87,27.19,-42.13,83.06,0.06,-0.02,-0.13
50,0.00,0.45,0.19,-6.51,-7.26,0.93,27.75,-41.75,82.81,0.24,-0.06,-0.25
50,0.10,-0.06,0.71,-6.48,-7.28,1.01,28.12,-41.44,82.25,0.16,-0.15,-0.16
50,0.60,0.05,0.06,-6.45,-7.30,1.04,28.25,-41.13,81.87,0.06,0.03,0.05
50,-0.65,0.46,0.39,-6.51,-7.25,1.03,27.87,-41.56,81.94,0.17,0.03,0.02
50,0.61,0.94,0.21,-6.46,-7.28,1.12,28.44,-41.19,81.19,0.16,0.09,0.11
50,-0.11,0.07,0.89,-6.47,-7.27,1.13,28.81,-41.38,81.19,0.28,0.05,-0.18
50,1.77,1.24,0.63,-6.35,-7.37,1.20,29.81,-40.56,80.75,0.26,-0.14,-0.57
